transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,total_amount,payment_method
T48125,2025-12-23 16:36:43,C2185,P030,2,261.77,0.25,392.66,Debit Card
T48126,2025-12-23 11:31:46,C0196,P012,2,323.48,0.25,485.22,Credit Card
T48127,2025-12-23 19:54:49,C1341,P001,1,112.89,0.25,84.67,Credit Card
T48128,2025-12-23 18:07:25,C2261,P003,1,65.81,0.25,49.36,Cash
T48129,2025-12-23 11:59:12,C0847,P082,1,25.4,0.25,19.05,PayPal
T48130,2025-12-23 16:41:25,C0342,P098,1,274.32,0.25,205.74,Credit Card
T48131,2025-12-23 17:27:50,C0801,P034,4,226.84,0.25,680.52,Credit Card
T48132,2025-12-23 16:50:43,C1188,P076,1,38.94,0.25,29.2,Credit Card
T48133,2025-12-23 10:22:36,C2468,P012,1,323.48,0.25,242.61,Credit Card
T48134,2025-12-23 12:02:36,C3833,P060,2,119.53,0.25,179.3,Credit Card
T48135,2025-12-23 14:42:06,C1175,P091,1,264.84,0.25,198.63,Credit Card
T48136,2025-12-23 09:58:17,C4098,P051,2,83.85,0.25,125.78,Credit Card
T48137,2025-12-23 10:41:15,C4182,P077,1,256.15,0.25,192.11,Debit Card
T48138,2025-12-23 10:37:01,C3344,P100,1,275.17,0.25,206.38,Credit Card
T48139,2025-12-23 14:22:52,C2621,P079,2,295.86,0.25,443.79,Credit Card
T48140,2025-12-23 09:29:56,C0681,P030,1,261.77,0.25,196.33,Debit Card
T48141,2025-12-23 14:37:32,C2776,P030,1,261.77,0.25,196.33,Credit Card
T48142,2025-12-23 21:32:49,C2175,P059,4,97.38,0.25,292.14,Credit Card
T48143,2025-12-23 19:21:22,C0742,P079,1,295.86,0.25,221.9,Credit Card
T48144,2025-12-23 19:58:31,C0577,P065,1,10.26,0.25,7.7,PayPal
T48145,2025-12-23 21:22:30,C1311,P029,1,110.8,0.25,83.1,Credit Card
T48146,2025-12-23 20:11:43,C3653,P025,3,62.68,0.25,141.03,Debit Card
T48147,2025-12-23 15:18:02,C3100,P012,1,323.48,0.25,242.61,Credit Card
T48148,2025-12-23 19:17:03,C0767,P069,1,44.4,0.25,33.3,Credit Card
T48149,2025-12-23 18:50:39,C2246,P080,2,95.21,0.25,142.82,PayPal
T48150,2025-12-23 13:29:21,C1370,P012,4,323.48,0.25,970.44,Credit Card
T48151,2025-12-23 20:10:35,C4518,P076,1,38.94,0.25,29.2,Cash
T48152,2025-12-23 14:47:47,C0335,P035,1,203.1,0.25,152.32,Credit Card
T48153,2025-12-23 11:14:49,C1515,P003,3,65.81,0.25,148.07,Credit Card
T48154,2025-12-23 08:03:57,C1190,P065,2,10.26,0.25,15.39,Credit Card
T48155,2025-12-23 19:43:27,C2024,P096,2,22.83,0.25,34.24,PayPal
T48156,2025-12-23 08:55:22,C0471,P030,1,261.77,0.25,196.33,PayPal
T48157,2025-12-23 08:38:15,C1169,P038,1,338.83,0.25,254.12,Credit Card
T48158,2025-12-23 15:44:46,C4564,P099,2,106.2,0.25,159.3,Credit Card
T48159,2025-12-23 21:20:22,C0951,P069,1,44.4,0.25,33.3,Credit Card
T48160,2025-12-23 11:59:31,C1461,P019,1,322.14,0.25,241.6,Credit Card
T48161,2025-12-23 20:46:04,C1997,P019,1,322.14,0.25,241.6,PayPal
T48162,2025-12-23 20:31:13,C1278,P021,2,133.8,0.25,200.7,Debit Card
T48163,2025-12-23 10:23:35,C3181,P095,2,34.67,0.25,52.0,PayPal
T48164,2025-12-23 18:40:40,C4866,P083,1,16.16,0.25,12.12,Credit Card
T48165,2025-12-23 18:16:29,C2674,P088,2,300.3,0.25,450.45,PayPal
T48166,2025-12-23 21:34:14,C4129,P011,1,413.83,0.25,310.37,Credit Card
T48167,2025-12-23 16:37:06,C0410,P066,3,25.42,0.25,57.2,Credit Card
T48168,2025-12-23 09:46:02,C2099,P050,1,319.97,0.25,239.98,Credit Card
T48169,2025-12-23 08:50:33,C1335,P100,1,275.17,0.25,206.38,Credit Card
T48170,2025-12-23 14:19:49,C1568,P003,1,65.81,0.25,49.36,Credit Card
T48171,2025-12-23 08:29:00,C4241,P071,3,405.93,0.25,913.34,Credit Card
T48172,2025-12-23 20:04:02,C2685,P051,1,83.85,0.25,62.89,Credit Card
T48173,2025-12-23 14:59:29,C1842,P071,1,405.93,0.25,304.45,Credit Card
T48174,2025-12-24 08:42:10,C1612,P076,2,38.94,0.25,58.41,Credit Card
T48175,2025-12-24 08:53:38,C0328,P076,3,38.94,0.25,87.62,Credit Card
T48176,2025-12-24 18:54:53,C4471,P064,1,11.32,0.25,8.49,PayPal
T48177,2025-12-24 12:57:27,C1744,P067,3,26.06,0.25,58.63,Credit Card
T48178,2025-12-24 11:39:10,C3036,P049,1,58.69,0.25,44.02,PayPal
T48179,2025-12-24 11:01:37,C2925,P070,2,347.66,0.25,521.49,Credit Card
T48180,2025-12-24 16:54:08,C2294,P068,1,193.06,0.25,144.8,PayPal
T48181,2025-12-24 14:14:36,C4022,P017,4,24.84,0.25,74.52,Credit Card
T48182,2025-12-24 11:11:36,C1565,P012,1,323.48,0.25,242.61,Credit Card
T48183,2025-12-24 13:47:56,C2600,P095,2,34.67,0.25,52.0,PayPal
T48184,2025-12-24 20:40:11,C1310,P082,4,25.4,0.25,76.2,PayPal
T48185,2025-12-24 13:53:43,C4215,P005,2,38.03,0.25,57.04,Credit Card
T48186,2025-12-24 08:44:29,C3096,P055,1,53.13,0.25,39.85,Credit Card
T48187,2025-12-24 18:19:09,C1837,P034,1,226.84,0.25,170.13,Credit Card
T48188,2025-12-24 19:07:22,C0064,P070,4,347.66,0.25,1042.98,PayPal
T48189,2025-12-24 11:52:28,C3151,P095,1,34.67,0.25,26.0,Debit Card
T48190,2025-12-24 21:32:03,C3608,P076,3,38.94,0.25,87.62,PayPal
T48191,2025-12-24 14:11:19,C3017,P023,1,102.13,0.25,76.6,PayPal
T48192,2025-12-24 21:49:47,C4935,P070,3,347.66,0.25,782.24,Credit Card
T48193,2025-12-24 09:23:15,C0586,P071,1,405.93,0.25,304.45,Debit Card
T48194,2025-12-24 10:30:42,C1482,P030,4,261.77,0.25,785.31,Credit Card
T48195,2025-12-24 15:06:42,C2116,P061,1,120.66,0.25,90.5,PayPal
T48196,2025-12-24 21:44:59,C1961,P011,1,413.83,0.25,310.37,Credit Card
T48197,2025-12-24 18:22:24,C3714,P052,1,29.02,0.25,21.76,Credit Card
T48198,2025-12-24 16:44:43,C0645,P095,2,34.67,0.25,52.0,Credit Card
T48199,2025-12-24 10:37:56,C0358,P012,1,323.48,0.25,242.61,Debit Card
T48200,2025-12-24 16:48:20,C0155,P061,1,120.66,0.25,90.5,Credit Card
T48201,2025-12-24 09:45:03,C3450,P052,2,29.02,0.25,43.53,Debit Card
T48202,2025-12-24 09:41:15,C3962,P074,1,57.6,0.25,43.2,Credit Card
T48203,2025-12-24 19:50:53,C2394,P065,2,10.26,0.25,15.39,Credit Card
T48204,2025-12-24 19:43:24,C1909,P062,1,126.29,0.25,94.72,Credit Card
T48205,2025-12-24 16:30:45,C0888,P004,1,316.5,0.25,237.38,PayPal
T48206,2025-12-24 20:06:22,C2391,P012,2,323.48,0.25,485.22,Credit Card
T48207,2025-12-24 16:32:38,C0534,P076,1,38.94,0.25,29.2,Credit Card
T48208,2025-12-24 16:57:43,C0570,P012,1,323.48,0.25,242.61,Debit Card
T48209,2025-12-24 15:35:55,C2223,P013,4,67.71,0.25,203.13,Credit Card
T48210,2025-12-24 08:11:36,C0100,P035,5,203.1,0.25,761.62,Credit Card
T48211,2025-12-24 17:54:45,C3588,P072,1,568.79,0.25,426.59,Credit Card
T48212,2025-12-24 09:47:07,C4633,P091,1,264.84,0.25,198.63,Credit Card
T48213,2025-12-24 15:59:17,C1647,P056,2,110.57,0.25,165.86,Credit Card
T48214,2025-12-24 11:10:24,C3229,P096,1,22.83,0.25,17.12,Credit Card
T48215,2025-12-24 20:18:16,C4573,P092,1,381.53,0.25,286.15,Credit Card
T48216,2025-12-24 14:30:44,C1139,P069,1,44.4,0.25,33.3,Credit Card
T48217,2025-12-24 10:11:15,C2730,P031,1,25.6,0.25,19.2,Credit Card
T48218,2025-12-24 18:40:30,C2916,P018,2,66.79,0.25,100.18,Debit Card
T48219,2025-12-24 10:26:44,C4148,P090,1,273.3,0.25,204.98,Credit Card
T48220,2025-12-24 08:27:01,C3047,P026,1,158.06,0.25,118.54,Credit Card
T48221,2025-12-24 13:17:36,C3926,P085,1,93.1,0.25,69.82,Debit Card
T48222,2025-12-24 20:15:45,C1388,P066,1,25.42,0.25,19.07,Credit Card
T48223,2025-12-24 10:13:20,C3493,P100,3,275.17,0.25,619.13,Credit Card
T48224,2025-12-24 19:59:47,C2534,P071,1,405.93,0.25,304.45,PayPal
T48225,2025-12-24 15:03:48,C2796,P029,1,110.8,0.25,83.1,Credit Card
T48226,2025-12-24 21:41:33,C3492,P025,1,62.68,0.25,47.01,Credit Card
T48227,2025-12-24 09:06:55,C4082,P012,2,323.48,0.25,485.22,Credit Card
T48228,2025-12-24 13:04:35,C1152,P098,3,274.32,0.25,617.22,Credit Card
T48229,2025-12-24 15:19:39,C1258,P061,1,120.66,0.25,90.5,Credit Card
T48230,2025-12-24 11:22:32,C4995,P062,1,126.29,0.25,94.72,Credit Card
T48231,2025-12-24 11:17:03,C0291,P041,1,261.71,0.25,196.28,Credit Card
T48232,2025-12-24 10:40:34,C0552,P021,1,133.8,0.25,100.35,Credit Card
T48233,2025-12-24 12:27:06,C2572,P034,3,226.84,0.25,510.39,Credit Card
T48234,2025-12-24 13:45:48,C2746,P013,2,67.71,0.25,101.56,Credit Card
T48235,2025-12-24 21:00:03,C3583,P002,2,106.0,0.25,159.0,PayPal
T48236,2025-12-24 19:32:31,C4575,P012,1,323.48,0.25,242.61,Credit Card
T48237,2025-12-24 12:35:40,C4593,P071,3,405.93,0.25,913.34,PayPal
T48238,2025-12-24 16:21:04,C3196,P069,2,44.4,0.25,66.6,Credit Card
T48239,2025-12-24 21:24:52,C3779,P071,1,405.93,0.25,304.45,Credit Card
T48240,2025-12-24 12:57:04,C3276,P015,1,22.07,0.25,16.55,Credit Card
T48241,2025-12-24 10:03:59,C0821,P024,1,533.86,0.25,400.4,Credit Card
T48242,2025-12-24 15:41:11,C4729,P087,1,25.35,0.25,19.01,PayPal
T48243,2025-12-24 13:42:31,C4227,P077,2,256.15,0.25,384.22,PayPal
T48244,2025-12-24 12:36:58,C0490,P095,3,34.67,0.25,78.01,Credit Card
T48245,2025-12-24 19:15:05,C4929,P090,3,273.3,0.25,614.93,PayPal
T48246,2025-12-24 18:40:37,C4221,P011,1,413.83,0.25,310.37,PayPal
T48247,2025-12-24 13:20:30,C4476,P100,1,275.17,0.25,206.38,Credit Card
T48248,2025-12-24 12:05:44,C2619,P066,1,25.42,0.25,19.07,Credit Card
T48249,2025-12-24 13:22:51,C4534,P063,2,119.39,0.25,179.08,Credit Card
T48250,2025-12-24 20:22:44,C1683,P062,2,126.29,0.25,189.44,Credit Card
T48251,2025-12-24 19:53:52,C0787,P069,1,44.4,0.25,33.3,PayPal
T48252,2025-12-24 19:10:50,C0214,P064,2,11.32,0.25,16.98,PayPal
T48253,2025-12-24 10:52:33,C1311,P076,2,38.94,0.25,58.41,PayPal
T48254,2025-12-24 08:44:02,C4360,P078,2,338.97,0.25,508.46,Credit Card
T48255,2025-12-24 15:37:33,C3229,P099,2,106.2,0.25,159.3,Debit Card
T48256,2025-12-24 18:07:08,C1754,P033,4,35.02,0.25,105.06,Credit Card
T48257,2025-12-24 19:11:01,C1134,P069,3,44.4,0.25,99.9,PayPal
T48258,2025-12-24 09:08:22,C1284,P088,1,300.3,0.25,225.23,Credit Card
T48259,2025-12-24 11:11:44,C3385,P030,1,261.77,0.25,196.33,PayPal
T48260,2025-12-24 11:59:14,C0811,P064,2,11.32,0.25,16.98,Credit Card
T48261,2025-12-24 08:39:58,C0674,P095,2,34.67,0.25,52.0,Credit Card
T48262,2025-12-24 15:29:40,C3176,P076,1,38.94,0.25,29.2,PayPal
T48263,2025-12-24 10:56:41,C4402,P018,1,66.79,0.25,50.09,Credit Card
T48264,2025-12-24 18:45:34,C3890,P030,3,261.77,0.25,588.98,Cash
T48265,2025-12-24 17:56:01,C0430,P079,1,295.86,0.25,221.9,Credit Card
T48266,2025-12-24 17:49:24,C3912,P062,2,126.29,0.25,189.44,PayPal
T48267,2025-12-24 15:34:39,C4522,P002,1,106.0,0.25,79.5,Cash
T48268,2025-12-24 11:29:07,C3482,P019,1,322.14,0.25,241.6,Credit Card
T48269,2025-12-24 12:01:09,C3840,P022,1,95.21,0.25,71.41,Credit Card
T48270,2025-12-24 16:48:39,C4397,P049,2,58.69,0.25,88.04,Debit Card
T48271,2025-12-24 08:56:07,C2658,P066,2,25.42,0.25,38.13,PayPal
T48272,2025-12-24 18:02:46,C2721,P035,2,203.1,0.25,304.65,Cash
T48273,2025-12-24 12:19:23,C3024,P007,1,233.2,0.25,174.9,Credit Card
T48274,2025-12-24 13:39:57,C1033,P071,2,405.93,0.25,608.9,Credit Card
T48275,2025-12-24 16:41:29,C2167,P007,2,233.2,0.25,349.8,Credit Card
T48276,2025-12-24 17:49:27,C2666,P071,2,405.93,0.25,608.9,Credit Card
T48277,2025-12-24 19:59:42,C0221,P007,2,233.2,0.25,349.8,Credit Card
T48278,2025-12-24 09:38:23,C2398,P024,1,533.86,0.25,400.4,Debit Card
T48279,2025-12-24 13:00:14,C3175,P100,2,275.17,0.25,412.76,Credit Card
T48280,2025-12-24 16:47:34,C3754,P095,1,34.67,0.25,26.0,PayPal
T48281,2025-12-24 18:39:13,C0236,P020,2,73.97,0.25,110.96,PayPal
T48282,2025-12-24 20:38:06,C2749,P062,1,126.29,0.25,94.72,PayPal
T48283,2025-12-24 21:44:43,C3807,P088,1,300.3,0.25,225.23,Credit Card
T48284,2025-12-24 10:46:10,C0924,P001,4,112.89,0.25,338.67,PayPal
T48285,2025-12-24 20:35:45,C1714,P069,1,44.4,0.25,33.3,PayPal
T48286,2025-12-24 14:29:25,C0401,P095,1,34.67,0.25,26.0,PayPal
T48287,2025-12-24 16:33:31,C1999,P064,3,11.32,0.25,25.47,Credit Card
T48288,2025-12-24 14:14:07,C1317,P026,4,158.06,0.25,474.18,Credit Card
T48289,2025-12-24 18:53:55,C1785,P031,1,25.6,0.25,19.2,Credit Card
T48290,2025-12-24 09:29:44,C0901,P072,2,568.79,0.25,853.18,Credit Card
T48291,2025-12-24 12:15:07,C1380,P011,3,413.83,0.25,931.12,PayPal
T48292,2025-12-24 17:53:09,C1988,P088,3,300.3,0.25,675.68,Credit Card
T48293,2025-12-24 12:11:03,C0078,P082,2,25.4,0.25,38.1,Credit Card
T48294,2025-12-24 18:46:48,C1618,P063,1,119.39,0.25,89.54,Credit Card
T48295,2025-12-24 20:33:56,C0772,P065,1,10.26,0.25,7.7,Debit Card
T48296,2025-12-24 21:34:15,C4680,P073,1,429.73,0.25,322.3,Debit Card
T48297,2025-12-24 10:24:04,C1854,P034,1,226.84,0.25,170.13,Credit Card
T48298,2025-12-24 18:05:43,C1983,P076,1,38.94,0.25,29.2,PayPal
T48299,2025-12-24 17:08:24,C4443,P096,4,22.83,0.25,68.49,Credit Card
T48300,2025-12-24 15:11:22,C4074,P071,1,405.93,0.25,304.45,Credit Card
T48301,2025-12-24 14:31:07,C0358,P090,4,273.3,0.25,819.9,Credit Card
T48302,2025-12-24 21:46:30,C0300,P017,2,24.84,0.25,37.26,Credit Card
T48303,2025-12-24 10:29:34,C4239,P100,1,275.17,0.25,206.38,Cash
T48304,2025-12-24 10:48:49,C0579,P092,1,381.53,0.25,286.15,PayPal
T48305,2025-12-24 16:29:13,C2300,P012,1,323.48,0.25,242.61,PayPal
T48306,2025-12-24 15:08:59,C0737,P065,4,10.26,0.25,30.78,Credit Card
T48307,2025-12-24 13:35:30,C2194,P030,2,261.77,0.25,392.66,Debit Card
T48308,2025-12-24 19:33:47,C1029,P082,1,25.4,0.25,19.05,Credit Card
T48309,2025-12-24 12:35:34,C3184,P016,2,54.73,0.25,82.1,PayPal
T48310,2025-12-24 08:44:11,C0424,P071,1,405.93,0.25,304.45,Debit Card
T48311,2025-12-24 12:03:00,C3369,P096,2,22.83,0.25,34.24,Credit Card
T48312,2025-12-24 14:32:26,C2649,P069,2,44.4,0.25,66.6,Credit Card
T48313,2025-12-24 17:29:42,C3031,P063,2,119.39,0.25,179.08,Credit Card
T48314,2025-12-24 17:05:19,C1763,P079,1,295.86,0.25,221.9,Credit Card
T48315,2025-12-24 13:57:38,C4673,P056,1,110.57,0.25,82.93,Credit Card
T48316,2025-12-24 16:05:57,C0508,P034,1,226.84,0.25,170.13,Credit Card
T48317,2025-12-24 15:41:18,C4480,P030,1,261.77,0.25,196.33,Debit Card
T48318,2025-12-24 11:01:55,C2754,P078,2,338.97,0.25,508.46,Credit Card
T48319,2025-12-24 19:46:59,C4240,P030,2,261.77,0.25,392.66,PayPal
T48320,2025-12-24 14:57:51,C4024,P066,2,25.42,0.25,38.13,Credit Card
T48321,2025-12-24 20:48:50,C1233,P007,2,233.2,0.25,349.8,Credit Card
T48322,2025-12-24 16:26:06,C1074,P090,2,273.3,0.25,409.95,Credit Card
T48323,2025-12-24 17:51:02,C2486,P097,3,94.74,0.25,213.16,Credit Card
T48324,2025-12-24 21:57:25,C3561,P030,1,261.77,0.25,196.33,Credit Card
T48325,2025-12-24 10:57:42,C1709,P017,4,24.84,0.25,74.52,PayPal
T48326,2025-12-24 11:27:40,C4468,P020,1,73.97,0.25,55.48,PayPal
T48327,2025-12-24 13:44:01,C1707,P030,2,261.77,0.25,392.66,Credit Card
T48328,2025-12-24 18:56:17,C0208,P085,5,93.1,0.25,349.12,PayPal
T48329,2025-12-24 11:04:51,C3693,P033,1,35.02,0.25,26.26,Credit Card
T48330,2025-12-24 09:31:57,C0817,P030,5,261.77,0.25,981.64,PayPal
T48331,2025-12-24 09:56:56,C4593,P066,2,25.42,0.25,38.13,Credit Card
T48332,2025-12-24 14:21:10,C3288,P098,2,274.32,0.25,411.48,Credit Card
T48333,2025-12-24 10:04:49,C1515,P030,2,261.77,0.25,392.66,PayPal
T48334,2025-12-24 11:25:32,C2167,P030,1,261.77,0.25,196.33,Credit Card
T48335,2025-12-24 09:57:01,C2092,P051,3,83.85,0.25,188.66,Debit Card
T48336,2025-12-24 09:45:10,C2752,P068,4,193.06,0.25,579.18,Credit Card
T48337,2025-12-24 10:14:15,C1119,P096,3,22.83,0.25,51.37,Debit Card
T48338,2025-12-24 13:12:04,C0551,P079,3,295.86,0.25,665.68,Credit Card
T48339,2025-12-24 18:00:36,C3030,P064,1,11.32,0.25,8.49,Credit Card
T48340,2025-12-24 21:54:32,C2922,P074,2,57.6,0.25,86.4,Credit Card
T48341,2025-12-24 21:38:30,C1860,P100,3,275.17,0.25,619.13,PayPal
T48342,2025-12-24 09:49:18,C4388,P060,1,119.53,0.25,89.65,Credit Card
T48343,2025-12-24 14:01:50,C3825,P011,1,413.83,0.25,310.37,Credit Card
T48344,2025-12-24 20:25:30,C1064,P007,1,233.2,0.25,174.9,Debit Card
T48345,2025-12-24 19:14:07,C2735,P096,1,22.83,0.25,17.12,Credit Card
T48346,2025-12-24 20:00:37,C0560,P024,1,533.86,0.25,400.4,Credit Card
T48347,2025-12-24 21:51:27,C1439,P069,2,44.4,0.25,66.6,PayPal
T48348,2025-12-24 10:50:29,C4579,P097,2,94.74,0.25,142.11,PayPal
T48349,2025-12-24 08:48:36,C4468,P095,1,34.67,0.25,26.0,Cash
T48350,2025-12-24 10:07:18,C1389,P034,2,226.84,0.25,340.26,Credit Card
T48351,2025-12-24 09:54:28,C1429,P049,1,58.69,0.25,44.02,PayPal
T48352,2025-12-24 18:02:56,C4776,P062,1,126.29,0.25,94.72,Credit Card
T48353,2025-12-24 12:43:24,C2622,P001,1,112.89,0.25,84.67,PayPal
T48354,2025-12-24 20:57:39,C4719,P082,1,25.4,0.25,19.05,Credit Card
T48355,2025-12-24 19:08:07,C1945,P100,2,275.17,0.25,412.76,Credit Card
T48356,2025-12-24 18:06:45,C3226,P059,2,97.38,0.25,146.07,Credit Card
T48357,2025-12-24 20:46:50,C4012,P012,4,323.48,0.25,970.44,PayPal
T48358,2025-12-24 08:56:40,C1343,P098,1,274.32,0.25,205.74,Credit Card
T48359,2025-12-24 12:20:50,C3472,P012,1,323.48,0.25,242.61,PayPal
T48360,2025-12-24 16:04:35,C0156,P038,1,338.83,0.25,254.12,Credit Card
T48361,2025-12-24 14:20:54,C0360,P068,2,193.06,0.25,289.59,Credit Card
T48362,2025-12-24 15:05:03,C1297,P007,1,233.2,0.25,174.9,Credit Card
T48363,2025-12-24 17:11:41,C2075,P030,2,261.77,0.25,392.66,Credit Card
T48364,2025-12-24 21:00:18,C1880,P015,2,22.07,0.25,33.11,Credit Card
T48365,2025-12-24 08:36:21,C2405,P012,2,323.48,0.25,485.22,PayPal
T48366,2025-12-24 09:01:38,C3977,P076,3,38.94,0.25,87.62,PayPal
T48367,2025-12-24 17:18:38,C3849,P003,1,65.81,0.25,49.36,Credit Card
T48368,2025-12-24 14:30:17,C2752,P068,2,193.06,0.25,289.59,Credit Card
T48369,2025-12-24 08:00:17,C0702,P006,5,75.19,0.25,281.96,Credit Card
T48370,2025-12-24 13:02:17,C3240,P021,1,133.8,0.25,100.35,Credit Card
T48371,2025-12-24 13:07:37,C4428,P017,1,24.84,0.25,18.63,Credit Card
T48372,2025-12-24 17:02:43,C2357,P097,3,94.74,0.25,213.16,Credit Card
T48373,2025-12-24 08:06:36,C0860,P076,1,38.94,0.25,29.2,Debit Card
T48374,2025-12-24 21:21:46,C1377,P099,2,106.2,0.25,159.3,Credit Card
T48375,2025-12-24 16:10:47,C3137,P065,1,10.26,0.25,7.7,Credit Card
T48376,2025-12-24 10:28:27,C3259,P045,3,400.57,0.25,901.28,Credit Card
T48377,2025-12-24 19:35:23,C0610,P062,2,126.29,0.25,189.44,Credit Card
T48378,2025-12-24 19:54:10,C3549,P098,1,274.32,0.25,205.74,Credit Card
T48379,2025-12-24 16:07:47,C4847,P012,3,323.48,0.25,727.83,Cash
T48380,2025-12-24 09:31:39,C1259,P007,1,233.2,0.25,174.9,PayPal
T48381,2025-12-24 19:11:51,C0066,P076,3,38.94,0.25,87.62,Debit Card
T48382,2025-12-24 19:50:55,C2443,P007,1,233.2,0.25,174.9,Credit Card
T48383,2025-12-24 17:58:58,C4880,P068,2,193.06,0.25,289.59,Credit Card
T48384,2025-12-24 15:18:23,C0225,P013,2,67.71,0.25,101.56,PayPal
T48385,2025-12-24 21:31:59,C2678,P079,2,295.86,0.25,443.79,Credit Card
T48386,2025-12-24 19:49:10,C1669,P024,1,533.86,0.25,400.4,PayPal
T48387,2025-12-24 09:09:01,C2360,P012,1,323.48,0.25,242.61,PayPal
T48388,2025-12-24 19:10:59,C4407,P020,1,73.97,0.25,55.48,Cash
T48389,2025-12-24 18:30:42,C2283,P099,1,106.2,0.25,79.65,Credit Card
T48390,2025-12-24 15:42:06,C3660,P015,1,22.07,0.25,16.55,Credit Card
T48391,2025-12-24 16:16:57,C3949,P061,1,120.66,0.25,90.5,Debit Card
T48392,2025-12-24 11:46:19,C3330,P055,4,53.13,0.25,159.39,Cash
T48393,2025-12-24 09:01:25,C0724,P023,1,102.13,0.25,76.6,PayPal
T48394,2025-12-24 19:13:13,C4793,P071,1,405.93,0.25,304.45,Cash
T48395,2025-12-24 14:14:15,C0916,P047,3,17.94,0.25,40.37,Credit Card
T48396,2025-12-24 20:57:38,C3011,P026,1,158.06,0.25,118.54,Credit Card
T48397,2025-12-24 10:57:03,C0680,P065,1,10.26,0.25,7.7,Credit Card
T48398,2025-12-24 10:35:33,C0109,P011,3,413.83,0.25,931.12,Credit Card
T48399,2025-12-24 10:05:07,C0198,P065,1,10.26,0.25,7.7,Credit Card
T48400,2025-12-24 18:23:34,C1944,P076,2,38.94,0.25,58.41,PayPal
T48401,2025-12-24 21:42:27,C2183,P069,2,44.4,0.25,66.6,Credit Card
T48402,2025-12-24 18:20:32,C2899,P061,2,120.66,0.25,180.99,Credit Card
T48403,2025-12-25 14:10:26,C1735,P025,1,62.68,0.25,47.01,Credit Card
T48404,2025-12-25 09:30:48,C2072,P038,3,338.83,0.25,762.37,Cash
T48405,2025-12-25 18:30:26,C4515,P083,1,16.16,0.25,12.12,Credit Card
T48406,2025-12-25 14:44:27,C1735,P042,1,164.38,0.25,123.28,Credit Card
T48407,2025-12-25 19:36:02,C1584,P051,2,83.85,0.25,125.78,Debit Card
T48408,2025-12-25 19:44:25,C3604,P095,3,34.67,0.25,78.01,Debit Card
T48409,2025-12-25 15:49:48,C4893,P098,1,274.32,0.25,205.74,Credit Card
T48410,2025-12-25 09:32:55,C0121,P071,2,405.93,0.25,608.9,PayPal
T48411,2025-12-25 19:21:18,C0344,P015,1,22.07,0.25,16.55,Debit Card
T48412,2025-12-25 19:56:12,C3836,P099,2,106.2,0.25,159.3,PayPal
T48413,2025-12-25 16:03:53,C0297,P076,3,38.94,0.25,87.62,Debit Card
T48414,2025-12-25 14:58:09,C3742,P053,1,22.58,0.25,16.93,Debit Card
T48415,2025-12-25 17:46:24,C1893,P098,1,274.32,0.25,205.74,PayPal
T48416,2025-12-25 13:53:34,C2559,P011,1,413.83,0.25,310.37,Credit Card
T48417,2025-12-25 19:33:37,C0139,P031,2,25.6,0.25,38.4,Credit Card
T48418,2025-12-25 18:18:33,C1517,P066,3,25.42,0.25,57.2,Credit Card
T48419,2025-12-25 12:05:03,C4191,P100,1,275.17,0.25,206.38,PayPal
T48420,2025-12-25 18:42:14,C4773,P076,2,38.94,0.25,58.41,Credit Card
T48421,2025-12-25 18:40:53,C2763,P076,1,38.94,0.25,29.2,Debit Card
T48422,2025-12-25 14:27:11,C4926,P012,2,323.48,0.25,485.22,PayPal
T48423,2025-12-25 14:42:50,C0491,P091,2,264.84,0.25,397.26,Credit Card
T48424,2025-12-25 08:08:37,C4353,P043,1,101.88,0.25,76.41,Credit Card
T48425,2025-12-25 12:05:30,C3774,P012,4,323.48,0.25,970.44,Credit Card
T48426,2025-12-25 17:10:37,C0577,P029,1,110.8,0.25,83.1,Credit Card
T48427,2025-12-25 08:33:43,C3495,P065,3,10.26,0.25,23.08,Credit Card
T48428,2025-12-25 16:42:28,C3247,P051,3,83.85,0.25,188.66,Credit Card
T48429,2025-12-25 12:53:30,C4740,P051,1,83.85,0.25,62.89,Credit Card
T48430,2025-12-25 09:29:34,C1139,P020,1,73.97,0.25,55.48,PayPal
T48431,2025-12-25 20:26:55,C1655,P100,2,275.17,0.25,412.76,PayPal
T48432,2025-12-25 10:27:04,C0952,P007,1,233.2,0.25,174.9,PayPal
T48433,2025-12-25 18:25:05,C4663,P012,1,323.48,0.25,242.61,Credit Card
T48434,2025-12-25 08:17:43,C4302,P062,1,126.29,0.25,94.72,PayPal
T48435,2025-12-25 13:29:13,C1393,P072,2,568.79,0.25,853.18,Credit Card
T48436,2025-12-25 12:12:00,C4304,P065,1,10.26,0.25,7.7,PayPal
T48437,2025-12-25 12:17:37,C4807,P024,1,533.86,0.25,400.4,PayPal
T48438,2025-12-25 19:38:15,C0640,P012,1,323.48,0.25,242.61,PayPal
T48439,2025-12-25 12:15:08,C4765,P096,1,22.83,0.25,17.12,Credit Card
T48440,2025-12-25 16:18:15,C4438,P090,1,273.3,0.25,204.98,PayPal
T48441,2025-12-25 08:45:27,C4518,P076,3,38.94,0.25,87.62,Debit Card
T48442,2025-12-25 13:49:42,C0296,P011,1,413.83,0.25,310.37,Credit Card
T48443,2025-12-25 12:28:57,C4702,P006,1,75.19,0.25,56.39,Debit Card
